"APPOINTED DATES & SESSIONS","DATE","TYPE","SITTINGS CONTENT","RESOLUTION/RESULT"
"第４屆第６會期","90/12/17","外交及僑務、預算及決算兩委員會聯席","審查九十一年度中央政府總預算案第二組僑務委員會主管收支部分。","繼續審查"
"第４屆第６會期","90/12/17","科技及資訊、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第三組關於中央研究院收支部分。","歲出部分全數通過，歲入部分暫予保留，請預算中心來作說明。"
"第４屆第６會期","90/12/14","院會","對行政院院長施政報告繼續質詢。","繼續質詢"
"第４屆第６會期","90/12/13","國防、預算及決算兩委員會聯席","繼續審查中華民國九十一年度中央政府總預算案關於國防部所屬主管收支部分。","公開部分審查完竣，秘密部分繼續審查。"
"第４屆第６會期","90/12/13","交通、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第九組關於交通部本部歲出預算。","審查完竣"
"第４屆第６會期","90/12/13","預算及決算、內政及民族、外交及僑務、國防、經濟及能源、財政、教育及文化、交通、司法、法制、衛生環境及社會福利等十一委員會聯席","審查「八十八年下半年及八十九年度中央政府總預算第二預備金動支數額表」案。","審查完竣"
"第４屆第６會期","90/12/13","法制、預算及決算兩委員會聯席","審查九十一年度中央政府總預算案第十一組有關行政院人事行政局及所屬（公務人力發展中心、公務人員住宅及福利委員會）主管收支部分。","審查完竣"
"第４屆第６會期","90/12/13","教育及文化、預算及決算兩委員會聯席","繼續審查中華民國九十一年度中央政府總預算案關於教育部及所屬主管收支部分。","審查完竣"
"第４屆第６會期","90/12/13","內政、預算及決算兩委員會聯席","審查九十一年度中央政府總預算案第一組：行政院原住民委員會及所屬。﹙上午﹚審查九十一年度中央政府總預算案第一組：行政院客家委員會。﹙下午﹚。","第一案審查完竣。第二案全數照案通過。"
"第４屆第６會期","90/12/13","科技及資訊、預算及決算兩委員會聯席","審查九十一年度中央政府總預算案第三組：交通部電信總局收支部分。","審查完竣"
"第４屆第６會期","90/12/13","財政、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第六組有關財政部主管歲入部分及融資財源調度詢答及處理。","審查完竣"
"第４屆第６會期","90/12/13","經濟及能源、預算及決算兩委員會聯席","繼續審查九十一年度中央政府總預算案第五組：行政院農業委員會暨所屬單位。","審查完竣"
"第４屆第６會期","90/12/13","衛生環境及社會福利、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案關於行政院勞工委員會主管（勞工委員會、職業訓練局及所屬、勞工安全衛生研究所）收支部分。","審查完竣"
"第４屆第６會期","90/12/12","財政委員會","審查九十一年度中央政府總預算案第六組：財政部及所屬主管收支預算詢答及行政院金融重建基金創業預算。","審查完畢，函送預算及決算委員會。"
"第４屆第６會期","90/12/12","內政及民族、預算及決算兩委員會聯席","一、審查中華民國九十一年度中央政府總預算案關於行政院收支部分。二、審查中華民國九十一年度中央政府總預算案關於蒙藏委員會主管收支部分。三、審查中華民國九十一年度中央政府總預算案關於中央選舉委員會及所屬收支部分。","一、總共減列五百零四萬元。二、刪減一百萬元。三、全部照列。"
"第４屆第６會期","90/12/12","教育及文化、預算及決算兩委員會聯席","審查九十一年度中央政府總預算案第八組：教育部及所屬主管收支部分。","繼續審查"
"第４屆第６會期","90/12/12","科技及資訊、預算及決算、經濟及能源三委員會聯席","審查中華民國九十一年度中央政府總預算案第三組關於經濟部技術處收支部分。","另擇期再審"
"第４屆第６會期","90/12/12","衛環及社福、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案關於行政院衛生署主管﹙衛生署、疾病管制局、藥物食品檢驗局、國民健康局、中醫藥委員會、管制藥品管理局﹚收支部分。","報告及詢答完畢"
"第４屆第６會期","90/12/12","經濟及能源、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第五組關於行政院農業委員會暨所屬單位主管收支部分案。","歲入部分己全部處理完畢，歲出部分擇期再審。"
"第４屆第６會期","90/12/12","交通、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案交通部主管部分歲入預算﹙不含中央氣象局及電信總局﹚。","除第四款暫行保留之外，其餘處理完畢。"
"第４屆第６會期","90/12/12","預算及決算、法制兩委員會聯席","審查九十一年度中央政府總預算案第七組關於補助台灣省各縣市政府、補助高雄市政府、災害準備金、第二預備金部分。","另擇期再審"
"第４屆第６會期","90/12/12","國防、預算及決算兩委員會聯席","繼續審查中華民國九十一年度中央政府總預算案關於國防部本部及所屬主管收支部分。","另定期處理"
"第４屆第６會期","90/12/12","外交及僑務、預算及決算兩委員會聯席","審查九十一年度中央政府總預算案第二組：外交部主管收支公開部分及僑務委員會主管收支部分。","審查完畢"
"第４屆第６會期","90/12/12","司法、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第十組關於法務部及所屬主管收支部分﹙含監所作業基金﹚。","審查完竣，審查報告提交預算及決算委員會。"
"第４屆第６會期","90/12/12","法制、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第十一組關於總統府及所屬﹙國家安全會議、國史館﹚主管收支部分。","審查完竣，提報全院各委員會聯席會議。"
"第４屆第６會期","90/12/11","院會","對行政院院長施政報告繼續質詢。","繼續質詢"
"第４屆第６會期","90/12/10","預算及決算、法制兩委員會聯席","審查九十一年度中央政府總預算案第七組：主計處及所屬、審計部及所屬收支部分。","審查完竣"
"第４屆第６會期","90/12/10","法制、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第十一組有關國民大會主管收支部分。","審查完竣"
"第４屆第６會期","90/12/10","司法、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第十組關於法務部及所屬主管收支部分（含監所作業基金）。","繼續審查"
"第４屆第６會期","90/12/10","衛生環境及社會福利、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案關於行政院衛生署主管（衛生署、疾病管制局、藥物食品檢驗局、國民健康局、中醫藥委員會、管制藥品管理局）收支部分。","繼續審查"
"第４屆第６會期","90/12/10","國防、預算及決算兩委員會聯席","審查中華民國九十一年度中央政府總預算案第四組關於國防部及所屬主管收支部分","繼續審查"
"第４屆第６會期","90/12/10","交通、預算及決算兩委員會聯席","審查九十一年度中央政府總預算案第九組：交通部主管部分綜合報告及詢答（不含中央氣象局及電信總局）。","詢答完畢"
"第４屆第６會期","90/12/10","科技及資訊、預算及決算兩委員會聯席","一、審查中華民國九十一年度中央政府總預算案第三組關於行政院原子能委員會主管收支部分。二、審查中華民國九十一年度中央政府總預算案第三組關於交通部中央氣象局收支部分。","一、繼續審查。二、審查完竣。"
