"DATE","BILLS TITLE","TYPE","APPOINTED DATES & SESSIONS","SITTINGS","TOTAL CONTENT URL","PROMULGATE LAWS PDF URL","BILLS URL"
"102/04/30","將「司法院司法人員研習所組織條例」名稱修正為「法官學院組織法」，並修正全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04570/04570102043000.htm","http://glin.ly.gov.tw/file/legal/tw2205201307.pdf",""
"102/04/30","增訂犯罪被害人保護法第二十九條之一、第三十條之一及第三十四條之一至第三十四條之六條文；並修正第九條、第十一條、第二十九條、第三十條及第三十二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01834/01834102043000.htm","http://glin.ly.gov.tw/file/legal/tw2205201304.pdf",""
"102/04/30","增訂國際合作發展基金會設置條例第十八條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01959/01959102043000.htm","http://glin.ly.gov.tw/file/legal/tw2205201303.pdf",""
"102/04/30","修正二二八事件處理及賠償條例第一條、第三條、第三條之一及第十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01224/01224102043001.htm","http://glin.ly.gov.tw/file/legal/tw2205201302.pdf",""
"102/04/30","修正行政程序法第一百三十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01830/01830102043000.htm","http://glin.ly.gov.tw/file/legal/tw2205201301.pdf",""
"102/04/30","修正二二八事件處理及賠償條例第二條及第八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01224/01224102043000.htm","http://glin.ly.gov.tw/file/legal/tw2205201302.pdf",""
"102/04/30","制定法務部司法官學院組織法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01872/01872102043000.htm","http://glin.ly.gov.tw/file/legal/tw2205201306.pdf",""
"102/04/30","修正司法院組織法第二十二條之一及第二十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第10次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04501/04501102043000.htm","http://glin.ly.gov.tw/file/legal/tw2205201305.pdf",""
"102/04/16","刪除民事訴訟法第九編編名、第一章章名、第五百六十八條至第五百八十二條之一、第二章章名、第五百八十三條至第五百九十六條、第三章章名、第五百九十七條至第六百二十四條之八、第四章章名及第六百二十五條至第六百四十條條文；並修正第十八條、第三十九條、第六十九條、第七十七條之十九、第二百四十條之四、第三百八十條、第三百八十九條、第四百十六條、第四百二十條之一、第四百二十七條、第四百三十一條及第五百二十六條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04527/04527102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201301.pdf",""
"102/04/16","修正民事訴訟法施行法第十二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04528/04528102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201302.pdf",""
"102/04/16","增訂非訟事件法第三十條之一至第三十條之三、第三十五條之一至第三十五條之三、第四十六條之一及第七十四條之一條文；刪除第四章章名、第一節節名、第一百零八條至第一百二十條、第二節節名、第一百二十一條至第一百三十二條、第三節節名、第一百三十三條至第一百三十七條、第四節節名、第一百三十八條至第一百三十八條之六、第一百三十九條之一至第一百四十條、第四節之一節名、第一百四十條之一、第一百四十條之二、第五節節名、第一百四十一條至第一百五十七條、第六節節名、第一百五十八條、第一百五十九條、第一百六十二條至第一百六十九條、第六節之一節名、第一百六十九條之一、第一百六十九條之二、第七節節名及第一百七十條條文；並修正第五條、第三十二條、第四十條、第四十四條及第一百九十八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04532/04532102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201303.pdf",""
"102/04/16","增訂少年及家事法院組織法第十九條之一條文；並修正第二條、第六條、第七條及第九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04597/04597102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201304.pdf",""
"102/04/16","修正勞工保險條例第五十四條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01148/01148102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201308.pdf",""
"102/04/16","修正公寓大廈管理條例第八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01187/01187102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201305.pdf",""
"102/04/16","修正公寓大廈管理條例第二十七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01187/01187102041601.htm","http://glin.ly.gov.tw/file/legal/tw0805201305.pdf",""
"102/04/16","修正藥事法第十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02510/02510102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201306.pdf",""
"102/04/16","修正藥師法第二十八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02509/02509102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201307.pdf",""
"102/04/16","修正道路交通管理處罰條例第十四條、第二十五條及第三十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02017/02017102041600.htm","http://glin.ly.gov.tw/file/legal/tw0805201309.pdf",""
"102/04/16","委員顏清標等17人、委員姚文智等21人分別擬具「公寓大廈管理條例第十條條文修正草案」（備註：維持現行條文，不予修正。）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第8次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=3961"
"102/01/15","中華民國102年度中央政府總預算案","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2909"
"102/01/14","修正道路交通管理處罰條例第八條、第三十五條及第六十七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02017/02017102011400.htm","http://glin.ly.gov.tw/file/legal/tw3001201310.pdf",""
"102/01/14","修正社會救助法第五條之一及第十六條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01128/01128102011400.htm","http://glin.ly.gov.tw/file/legal/tw3001201309.pdf",""
"102/01/14","修正公司法第一百五十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04517/04517102011400.htm","http://glin.ly.gov.tw/file/legal/tw3001201308.pdf",""
"102/01/14","增訂兵役法施行法第三條之一條文；並修正第十二條、第十六條、第十七條、第二十二條、第二十六條、第三十四條、第四十二條、第四十四條至第四十七條、第五十二條及第五十五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01418/01418102011400.htm","http://glin.ly.gov.tw/file/legal/tw3001201307.pdf",""
"102/01/14","行政院函送提名公平交易委員會委員名單，其中吳秀明、孫立群、蔡蕙安及王素彎等四位均獲得出席委員過半數之同意票，同意為公平交易委員會委員任期四年；謝杞森、吳成物、劉華美等三位均獲得出席委員過半數之同意票，同意為公平交易委員會委員任期二年。","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2898"
"102/01/14","行政院函送提名國家通訊傳播委員會委員名單，其中江幽芬女士獲得出席委員過半數之同意票，同意為國家通訊傳播委員會委員，任期至一百零五年七月三十一日止。","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2899"
"102/01/11","修正離島建設條例第十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01235/01235102011100.htm","http://glin.ly.gov.tw/file/legal/tw2301201301.pdf",""
"102/01/11","增訂營業秘密法第十三之一至第十三條之四條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01967/01967102011100.htm","http://glin.ly.gov.tw/file/legal/tw3001201306.pdf",""
"102/01/11","修正補習及進修教育法第九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01723/01723102011100.htm","http://glin.ly.gov.tw/file/legal/tw3001201305.pdf",""
"102/01/11","修正航業法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02025/02025102011100.htm","http://glin.ly.gov.tw/file/legal/tw3001201304.pdf",""
"102/01/11","增訂農民健康保險條例第四十九條之一條文；並修正第五條、第二十條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01181/01181102011100.htm","http://glin.ly.gov.tw/file/legal/tw3001201303.pdf",""
"102/01/11","修正私立學校法第四十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01721/01721102011100.htm","http://glin.ly.gov.tw/file/legal/tw3001201302.pdf",""
"102/01/11","修正民法繼承編施行法第一條之一及第一條之二條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04516/04516102011100.htm","http://glin.ly.gov.tw/file/legal/tw3001201301.pdf",""
"102/01/11","本院親民黨黨團，建請決議：「行政院應立即全面檢討現行各公營事業機構及財團法人之績效核算及獎金發放標準，並整合各部會意見，儘速完成法制化。現階段，行政院應先行擬具『公營事業機構及財團法人經營績效獎金核算辦法』，以取代現行績效獎金實施機制。該核算辦法中，應對不同主管部會、產業、組織型態及經營模式之事業機構及財團法人，訂定足資公平激勵各該公營事業機構及財團法人員工之合理績效計算及核發標準。此一績效獎金核算辦法及其相關配套方案，請行政院於三個月內送立法院備查。」是否有當？敬請公決。","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第17次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2885"
"102/01/08","修正公務人員考試法第十九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第16次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04605/04605102010800.htm","http://glin.ly.gov.tw/file/legal/tw2301201311.pdf",""
"102/01/08","修正專門職業及技術人員考試法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第16次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04612/04612102010800.htm","http://glin.ly.gov.tw/file/legal/tw2301201310.pdf",""
"102/01/08","修正野生動物保育法第二十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第16次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/03118/03118102010800.htm","http://glin.ly.gov.tw/file/legal/tw2301201307.pdf",""
"102/01/08","修正中華民國刑法第五十條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第16次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04536/04536102010800.htm","http://glin.ly.gov.tw/file/legal/tw2301201309.pdf",""
"102/01/08","增訂特殊教育法第三十條之一條文；並修正第十四條、第二十三條、第二十四條、第三十條、第三十三條及第四十五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第16次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01724/01724102010800.htm","http://glin.ly.gov.tw/file/legal/tw2301201308.pdf",""
