2013-03-29,08-03-YS-06,鄭麗君,debate,．就核四公投問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0073;0083
2013-03-29,08-03-YS-06,陳雪生;楊曜;楊應雄,debate,．就離島航空票價問題提出質詢。．就離島軍事占有土地還地於民問題提出質詢。．就離島醫療改善問題提出質詢。．就離島建設基金問題提出質詢。．就離島經建政策問題提出質詢。．就離島人力斷層問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0083;0093
2013-03-29,08-03-YS-06,黃文玲,debate,．就自由經濟示範區問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0093;0098
2013-03-29,08-03-YS-06,許忠信,debate,．就自由經濟示範區問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0098;0103
2013-03-29,08-03-YS-06,蔡正元,debate,．就台北市法定空地都更案問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0103;0107
2013-03-29,08-03-YS-06,曾巨威,debate,．就核四問題提出質詢。．就年金改革問題提出質詢。．就租稅改革問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0107;0114
2013-03-29,08-03-YS-06,許添財,debate,．就自由經濟示範區問題提出質詢。．就打房問題提出質詢。．就銀行合併問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0114;0117
2013-03-29,08-03-YS-06,吳秉叡,debate,．就五都升格增加國家財政負荷問題提出質詢。．就核四公投問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0117;0120
2013-03-26,08-03-YS-05,張慶忠,debate,．就核四公投問題提出質詢。．就發展自主國防科技武器提出質詢。．就緬甸孤軍後裔身分問題提出質詢。．就改善與柬埔寨、緬甸關係提出質詢。．書面質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0102;0111
2013-03-26,08-03-YS-05,張慶忠,debate,邱文彥委員改提書面質詢,
2013-03-26,08-03-YS-05,張慶忠,debate,(,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0111;0111
2013-03-26,08-03-YS-05,許智傑,debate,書面質詢：一、就鳳山陸軍官校開放陸客參觀提出質詢。二、就眷村文化保存計畫問題提出質詢。三、就林旺紀念園區的設置問題提出質詢。四、就tifa談判進度問題提出質詢。五、就台灣與美國2013年的貿易問題提出質詢。六、就瘦肉精美豬進口問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0111;0112
2013-03-26,08-03-YS-05,薛凌,debate,．就幻象機問題提出質詢。．就核災和搶救的問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0112;0117
2013-03-26,08-03-YS-05,蘇震清,debate,．就核四問題提出質詢。．就自由經濟示範區問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0117;0122
2013-03-26,08-03-YS-05,黃偉哲,debate,．就核四問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0122;0126
2013-03-26,08-03-YS-05,林岱樺,debate,．就年金改革問題提出質詢。．就智慧財產權及關鍵專利問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0126;0133
2013-03-26,08-03-YS-05,紀國棟,debate,．就核四問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0133;0138
2013-03-26,08-03-YS-05,段宜康,debate,．就臺灣的人口問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0138;0141
2013-03-26,08-03-YS-05,魏明谷,debate,．就核四問題提出質詢。．就菜價崩盤問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0141;0145
2013-03-26,08-03-YS-05,孔文吉,debate,．就兩岸經貿交流及合作問題提出質詢。．就蘭嶼核廢料問題提出質詢。．就東部地區採礦政策提出質詢。．就原住民鄉鎮農路問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201001;0145;0149
